20/04/2020 23:39:31

Cambio de condiciones el día 0
Fichero de grupos            C:\Contagio\Casos\grupos_gi_m.ggg
Número de clusters           125
Próximo cambio en            30 días

                        - Edad-      %     % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Gravedad   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  0   0   4     100,00       3,00      30,00     100,00    70    90       4,00            0          4,0           40
menor                 1   5  19     100,00       1,00      30,00     100,00    80   120      15,00            0         15,0           60
adulto                2  20  64     100,00      25,00      30,00      99,00    80   120      62,00            0         62,0          100
jubilado              3  65  69     100,00    5800,00      30,00      96,00    80   120       5,00            0          5,0           50
mayor                 4  70 150     100,00    2500,00      30,00      81,00    20    30      14,00            0         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Situación inicial

Cluster GID Grupo                Individuos     Sanos  Infectados    Curados Desinmuniz    Muertos
------- --- -------------------- ---------- ---------- ---------- ---------- ---------- ----------
      1   0 nene                         40         40          0          0          0          0
      2   0 nene                         40         40          0          0          0          0
      3   0 nene                         40         40          0          0          0          0
      4   0 nene                         40         40          0          0          0          0
      5   0 nene                         40         40          0          0          0          0
      6   1 menor                        60         60          0          0          0          0
      7   1 menor                        60         60          0          0          0          0
      8   1 menor                        60         60          0          0          0          0
      9   1 menor                        60         60          0          0          0          0
     10   1 menor                        60         60          0          0          0          0
     11   1 menor                        60         60          0          0          0          0
     12   1 menor                        60         60          0          0          0          0
     13   1 menor                        60         60          0          0          0          0
     14   1 menor                        60         60          0          0          0          0
     15   1 menor                        60         60          0          0          0          0
     16   1 menor                        60         60          0          0          0          0
     17   1 menor                        60         60          0          0          0          0
     18   1 menor                        60         60          0          0          0          0
     19   1 menor                        60         60          0          0          0          0
     20   1 menor                        60         60          0          0          0          0
     21   1 menor                        60         60          0          0          0          0
     22   1 menor                        60         60          0          0          0          0
     23   1 menor                        60         60          0          0          0          0
     24   2 adulto                      100        100          0          0          0          0
     25   2 adulto                      100        100          0          0          0          0
     26   2 adulto                      100        100          0          0          0          0
     27   2 adulto                      100        100          0          0          0          0
     28   2 adulto                      100        100          0          0          0          0
     29   2 adulto                      100        100          0          0          0          0
     30   2 adulto                      100        100          0          0          0          0
     31   2 adulto                      100        100          0          0          0          0
     32   2 adulto                      100         99          1          0          0          0
     33   2 adulto                      100        100          0          0          0          0
     34   2 adulto                      100        100          0          0          0          0
     35   2 adulto                      100        100          0          0          0          0
     36   2 adulto                      100        100          0          0          0          0
     37   2 adulto                      100        100          0          0          0          0
     38   2 adulto                      100        100          0          0          0          0
     39   2 adulto                      100        100          0          0          0          0
     40   2 adulto                      100        100          0          0          0          0
     41   2 adulto                      100        100          0          0          0          0
     42   2 adulto                      100        100          0          0          0          0
     43   2 adulto                      100        100          0          0          0          0
     44   2 adulto                      100        100          0          0          0          0
     45   2 adulto                      100        100          0          0          0          0
     46   2 adulto                      100        100          0          0          0          0
     47   2 adulto                      100        100          0          0          0          0
     48   2 adulto                      100        100          0          0          0          0
     49   2 adulto                      100        100          0          0          0          0
     50   2 adulto                      100         99          1          0          0          0
     51   2 adulto                      100        100          0          0          0          0
     52   2 adulto                      100        100          0          0          0          0
     53   2 adulto                      100        100          0          0          0          0
     54   2 adulto                      100        100          0          0          0          0
     55   2 adulto                      100        100          0          0          0          0
     56   2 adulto                      100        100          0          0          0          0
     57   2 adulto                      100        100          0          0          0          0
     58   2 adulto                      100        100          0          0          0          0
     59   2 adulto                      100        100          0          0          0          0
     60   2 adulto                      100        100          0          0          0          0
     61   2 adulto                      100        100          0          0          0          0
     62   2 adulto                      100        100          0          0          0          0
     63   2 adulto                      100        100          0          0          0          0
     64   2 adulto                      100        100          0          0          0          0
     65   2 adulto                      100        100          0          0          0          0
     66   2 adulto                      100        100          0          0          0          0
     67   2 adulto                      100        100          0          0          0          0
     68   2 adulto                      100        100          0          0          0          0
     69   2 adulto                      100        100          0          0          0          0
     70   2 adulto                      100        100          0          0          0          0
     71   2 adulto                      100        100          0          0          0          0
     72   2 adulto                      100        100          0          0          0          0
     73   2 adulto                      100        100          0          0          0          0
     74   2 adulto                      100        100          0          0          0          0
     75   2 adulto                      100        100          0          0          0          0
     76   2 adulto                      100        100          0          0          0          0
     77   2 adulto                      100        100          0          0          0          0
     78   2 adulto                      100        100          0          0          0          0
     79   2 adulto                      100        100          0          0          0          0
     80   2 adulto                      100        100          0          0          0          0
     81   2 adulto                      100        100          0          0          0          0
     82   2 adulto                      100        100          0          0          0          0
     83   2 adulto                      100        100          0          0          0          0
     84   2 adulto                      100        100          0          0          0          0
     85   2 adulto                      100        100          0          0          0          0
     86   2 adulto                      100        100          0          0          0          0
     87   2 adulto                      100        100          0          0          0          0
     88   2 adulto                      100        100          0          0          0          0
     89   2 adulto                      100        100          0          0          0          0
     90   2 adulto                      100        100          0          0          0          0
     91   2 adulto                      100        100          0          0          0          0
     92   2 adulto                      100        100          0          0          0          0
     93   2 adulto                      100        100          0          0          0          0
     94   2 adulto                      100        100          0          0          0          0
     95   2 adulto                      100        100          0          0          0          0
     96   2 adulto                      100        100          0          0          0          0
     97   2 adulto                      100        100          0          0          0          0
     98   2 adulto                      100        100          0          0          0          0
     99   2 adulto                      100        100          0          0          0          0
    100   2 adulto                      100        100          0          0          0          0
    101   3 jubilado                     50         50          0          0          0          0
    102   3 jubilado                     50         50          0          0          0          0
    103   3 jubilado                     50         50          0          0          0          0
    104   3 jubilado                     50         50          0          0          0          0
    105   3 jubilado                     50         50          0          0          0          0
    106   3 jubilado                     50         50          0          0          0          0
    107   4 mayor                        40         40          0          0          0          0
    108   4 mayor                        40         40          0          0          0          0
    109   4 mayor                        40         40          0          0          0          0
    110   4 mayor                        40         40          0          0          0          0
    111   4 mayor                        40         40          0          0          0          0
    112   4 mayor                        40         40          0          0          0          0
    113   4 mayor                        40         40          0          0          0          0
    114   4 mayor                        40         40          0          0          0          0
    115   4 mayor                        40         40          0          0          0          0
    116   4 mayor                        40         40          0          0          0          0
    117   4 mayor                        40         40          0          0          0          0
    118   4 mayor                        40         40          0          0          0          0
    119   4 mayor                        40         40          0          0          0          0
    120   4 mayor                        40         40          0          0          0          0
    121   4 mayor                        40         40          0          0          0          0
    122   4 mayor                        40         40          0          0          0          0
    123   4 mayor                        40         40          0          0          0          0
------- --- -------------------- ---------- ---------- ---------- ---------- ---------- ----------
                                       9960       9958          2          0          0          0

21/04/2020 02:13:35

Cambio de condiciones el día 30
Fichero de grupos            C:\Contagio\Casos\grupos_gi_m_m1.ggg
Número de clusters           50
Próximo cambio en            25 días

                        - Edad-      %     % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Gravedad   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  0   0   4     100,00       3,00      30,00     100,00    50    70       4,00        2.000          4,0           40
menor                 1   5  19     100,00       1,00      30,00     100,00    60    90      15,00        7.500         15,0           60
adulto                2  20  64     100,00      25,00      30,00      99,00    60    90      62,00       31.000         62,0          100
jubilado              3  65  69     100,00    5800,00      30,00      96,00    60    90       5,00        2.500          5,0           50
mayor                 4  70 150     100,00    2500,00      30,00      81,00    15    22      14,00        7.000         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

                                                       -------------- Dentro y fuera ------------- -------- Dentro -----      %
Cluster GID Grupo                Individuos      Sanos Infectados    Curados Desinmuniz    Muertos   Intentos Infectados   Aciertos
------- --- -------------------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
      1   0 nene                         40         40          0          0          0          0          0          0       0,00
      2   0 nene                         40         40          0          0          0          0          0          0       0,00
      3   1 menor                        60         60          0          0          0          0          0          0       0,00
      4   1 menor                        60         60          0          0          0          0          0          0       0,00
      5   1 menor                        60         60          0          0          0          0          0          0       0,00
      6   1 menor                        60         60          0          0          0          0          0          0       0,00
      7   1 menor                        60         60          0          0          0          0          0          0       0,00
      8   1 menor                        60         60          0          0          0          0          0          0       0,00
      9   1 menor                        60         60          0          0          0          0          0          0       0,00
     10   2 adulto                      100        100          0          0          0          0          0          0       0,00
     11   2 adulto                      100        100          0          0          0          0          0          0       0,00
     12   2 adulto                      100        100          0          0          0          0          0          0       0,00
     13   2 adulto                      100        100          0          0          0          0          0          0       0,00
     14   2 adulto                      100        100          0          0          0          0          0          0       0,00
     15   2 adulto                      100         92          8          0          0          0          0          0       0,00
     16   2 adulto                      100         75         25          0          0          0          0          0       0,00
     17   2 adulto                      100        100          0          0          0          0          0          0       0,00
     18   2 adulto                      100          0         86         14          0          0          0          0       0,00
     19   2 adulto                      100         99          1          0          0          0          0          0       0,00
     20   2 adulto                      100         99          1          0          0          0          0          0       0,00
     21   2 adulto                      100        100          0          0          0          0          0          0       0,00
     22   2 adulto                      100        100          0          0          0          0          0          0       0,00
     23   2 adulto                      100        100          0          0          0          0          0          0       0,00
     24   2 adulto                      100         99          1          0          0          0          0          0       0,00
     25   2 adulto                      100         97          3          0          0          0          0          0       0,00
     26   2 adulto                      100         86         14          0          0          0          0          0       0,00
     27   2 adulto                      100        100          0          0          0          0          0          0       0,00
     28   2 adulto                      100         95          5          0          0          0          0          0       0,00
     29   2 adulto                      100         99          1          0          0          0       1333          6       0,45
     30   2 adulto                      100         99          1          0          0          0       4398         23       0,52
     31   2 adulto                      100         88         12          0          0          0          0          0       0,00
     32   2 adulto                      100         93          7          0          0          0      14486         99       0,68
     33   2 adulto                      100        100          0          0          0          0        396          0       0,00
     34   2 adulto                      100         93          7          0          0          0          0          0       0,00
     35   2 adulto                      100         98          2          0          0          0          0          0       0,00
     36   2 adulto                      100          0         95          5          0          0          0          0       0,00
     37   2 adulto                      100        100          0          0          0          0          0          0       0,00
     38   2 adulto                      100          0         98          2          0          0          0          0       0,00
     39   2 adulto                      100        100          0          0          0          0        197          2       1,02
     40   2 adulto                      100         96          4          0          0          0       1679         13       0,77
